"Unnamed: 0","Unnamed: 1","Unnamed: 2","Unnamed: 3","Unnamed: 4","Unnamed: 5","Unnamed: 6","Unnamed: 7","Unnamed: 8","Unnamed: 9","Unnamed: 10","Unnamed: 11","Unnamed: 12","Unnamed: 13","Unnamed: 14","Unnamed: 15","Unnamed: 16"
"","5600","10","CELWBM5680","3466.78","","","CELWBM5610","3812.35","","","CELWBM5612","4152.36","","","CELWBM5614","4569.98"
"","5700","11","CELWBM5780","3572.17","","","CELWBM5710","3917.2","","","CELWBM5712","4248.9","","","CELWBM5714","4674.93"
"","5900","11","CELWBM5980","3654.46","","","CELWBM5910","3986.98","","","CELWBM5912","4350.98","","","CELWBM5914","4680.79"
"","6000","12","CELWBM6080","3739.8","","","CELWBM6010","4074.49","","","CELWBM6012","4406.27","","","CELWBM6014","4839.37"
"","","","","","","","","","","","","","","","",""
"CAMPANA LOW BASICA CENTRAL","ANCHO","","FONDO 1400","","","","FONDO 1800","","","","FONDO 2200","","","","FONDO 2500",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"","1200","4","CELWBC1214","1596.48","","","CELWBC1218","1652.97","","","CELWBC1222","1992.26","","","CELWBC1225","2074.52"
"","1500","6","CELWBC1514","1847.46","","","CELWBC1518","1944.62","","","CELWBC1522","2328.43","","","CELWBC1525","2425.05"
"","1700","6","CELWBC1714","1947.5","","","CELWBC1718","2084.81","","","CELWBC1722","2475.11","","","CELWBC1725","2577.26"
"","2000","8","CELWBC2014","2250.33","","","CELWBC2018","2373.11","","","CELWBC2022","2769.89","","","CELWBC2025","2892.17"
"","2200","8","CELWBC2214","2324.47","","","CELWBC2218","2449.97","","","CELWBC2222","2880.17","","","CELWBC2225","3004.26"
"","2400","8","CELWBC2414","2868.49","","","CELWBC2418","3064.73","","","CELWBC2422","3532.09","","","CELWBC2425","3686.04"
"","2500","10","CELWBC2514","2592.48","","","CELWBC2518","2794.72","","","CELWBC2522","3202.28","","","CELWBC2525","3363"
"","2700","10","CELWBC2714","3134.6","","","CELWBC2718","3373.84","","","CELWBC2722","3894.56","","","CELWBC2725","4067.06"
"","2900","10","CELWBC2914","3241.6","","","CELWBC2918","3526.41","","","CELWBC2922","4060.55","","","CELWBC2925","4239.47"
"","3000","12","CELWBC3014","3370.47","","","CELWBC3018","3648.03","","","CELWBC3022","4204.44","","","CELWBC3025","4387.1"
"","3200","12","CELWBC3214","3477.47","","","CELWBC3218","3800.6","","","CELWBC3222","4370.43","","","CELWBC3225","4559.5"
"","3400","12","CELWBC3414","3570.53","","","CELWBC3418","3928.41","","","CELWBC3422","4497.79","","","CELWBC3425","4691.52"
"","3500","14","CELWBC3514","3790.02","","","CELWBC3518","4104.3","","","CELWBC3522","4686.3","","","CELWBC3525","4908.72"
"","3600","12","CELWBC3614","4140.51","","","CELWBC3618","4476.49","","","CELWBC3622","5071.93","","","CELWBC3625","5297.57"
"","3700","14","CELWBC3714","3883.08","","","CELWBC3718","4232.1","","","CELWBC3722","4813.65","","","CELWBC3725","5086.61"
"","3900","14","CELWBC3914","4044.36","","","CELWBC3918","4471.34","","","CELWBC3922","5169.12","","","CELWBC3925","5423.41"
"","4000","16","CELWBC4014","4176.19","","","CELWBC4018","4505.01","","","CELWBC4022","5087.35","","","CELWBC4025","5321.34"
"","4200","16","CELWBC4214","4251.68","","","CELWBC4218","4588.07","","","CELWBC4222","5201.99","","","CELWBC4225","5431.85"
"","4400","16","CELWBC4414","4324.49","","","CELWBC4418","4658.74","","","CELWBC4422","5307.9","","","CELWBC4425","5545.52"
"","4500","18","CELWBC4514","4533.39","","","CELWBC4518","4948.21","","","CELWBC4522","5553.93","","","CELWBC4525","5849.35"
"","4600","16","CELWBC4614","4864.63","","","CELWBC4618","5370.01","","","CELWBC4622","6083.23","","","CELWBC4625","6353.73"
"","4700","18","CELWBC4714","4606.2","","","CELWBC4718","5018.88","","","CELWBC4722","5659.83","","","CELWBC4725","5963.02"
"","4900","18","CELWBC4914","5100.5","","","CELWBC4918","5644.2","","","CELWBC4922","6393.11","","","CELWBC4925","6673.77"
"","5000","20","CELWBC5014","4860.49","","","CELWBC5018","5348.23","","","CELWBC5022","5952.13","","","CELWBC5025","6263.01"
"","5100","18","CELWBC5114","5193.57","","","CELWBC5118","5772.01","","","CELWBC5122","6520.47","","","CELWBC5125","6805.78"
"","5200","20","CELWBC5214","5480.01","","","CELWBC5218","5962","","","CELWBC5222","6693.88","","","CELWBC5225","7017.85"
"","5400","20","CELWBC5414","5486.68","","","CELWBC5418","6044.92","","","CELWBC5422","6794.16","","","CELWBC5425","7086.39"
"","5500","22","CELWBC5514","5715.88","","","CELWBC5518","6236.19","","","CELWBC5522","7003.76","","","CELWBC5525","7337.89"
"","5600","20","CELWBC5614","5559.49","","","CELWBC5618","6115.59","","","CELWBC5622","6900.07","","","CELWBC5625","7200.05"
"","5700","22","CELWBC5714","5808.95","","","CELWBC5718","6364","","","CELWBC5722","7131.11","","","CELWBC5725","7469.91"
"","5900","22","CELWBC5914","5865.51","","","CELWBC5918","6396.12","","","CELWBC5922","7228.67","","","CELWBC5925","7560.49"
"","6000","24","CELWBC6014","6102.06","","","CELWBC6018","6636.91","","","CELWBC6022","7404.81","","","CELWBC6025","7750.51"
"","","","","","","","","","","","","","","","",""
"CAMPANA LOW INTEGRAL MURAL","ANCHO","","FONDO 800","","","","FONDO 1000","","","","FONDO 1200","","","","FONDO 1400",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"","1000","2","CELWIM1080","962.17","","","CELWIM1010","1036.74","","","CELWIM1012","1124.43","","","CELWIM1014","1259.06"
"","1200","2","CELWIM1280","1063.61","","","CELWIM1210","1148.71","","","CELWIM1212","1243.66","","","CELWIM1214","1379.09"
"","1500","3","CELWIM1580","1232.1","","","CELWIM1510","1338.01","","","CELWIM1512","1454.92","","","CELWIM1514","1615.93"
"","1700","3","CELWIM1780","1322.55","","","CELWIM1710","1449.01","","","CELWIM1712","1568.38","","","CELWIM1714","1725.33"
"","2000","4","CELWIM2080","1526.53","","","CELWIM2010","1645.55","","","CELWIM2012","1767.21","","","CELWIM2014","1929.45"
"","2200","4","CELWIM2280","1614.53","","","CELWIM2210","1734.95","","","CELWIM2212","1872.59","","","CELWIM2214","2044.31"
"","2400","4","CELWIM2480","1996.8","","","CELWIM2410","2155.82","","","CELWIM2412","2322.54","","","CELWIM2414","2503.72"
"","2500","5","CELWIM2580","1787.31","","","CELWIM2510","1946.99","","","CELWIM2512","2072.33","","","CELWIM2514","2235.52"
"","2700","5","CELWIM2780","2173.03","","","CELWIM2710","2354.06","","","CELWIM2712","2547.26","","","CELWIM2714","2774.05"
"","2900","5","CELWIM2980","2267.04","","","CELWIM2910","2471.39","","","CELWIM2912","2670.61","","","CELWIM2914","2887.01"
"","3000","6","CELWIM3080","2333.79","","","CELWIM3010","2534.42","","","CELWIM3012","2745.06","","","CELWIM3014","2977.41"
"","3200","6","CELWIM3280","2427.8","","","CELWIM3210","2651.76","","","CELWIM3212","2868.42","","","CELWIM3214","3090.37"
"","3400","6","CELWIM3480","2514.69","","","CELWIM3410","2756.42","","","CELWIM3412","2971.99","","","CELWIM3414","3196.2"
"","3500","7","CELWIM3580","2636.75","","","CELWIM3510","2856.17","","","CELWIM3512","3078.03","","","CELWIM3514","3308.07"
"","3600","6","CELWIM3680","2929.99","","","CELWIM3610","3162.94","","","CELWIM3612","3401.43","","","CELWIM3614","3628.35"
"","3700","7","CELWIM3780","2723.64","","","CELWIM3710","2960.83","","","CELWIM3712","3181.6","","","CELWIM3714","3413.89"
"","3900","7","CELWIM3980","2856.22","","","CELWIM3910","3133.3","","","CELWIM3912","3412.5","","","CELWIM3914","3703.47"
"","4000","8","CELWIM4080","2922.64","","","CELWIM4010","3149.5","","","CELWIM4012","3369.63","","","CELWIM4014","3604.46"
"","4200","8","CELWIM4280","3011.33","","","CELWIM4210","3242.06","","","CELWIM4212","3477.25","","","CELWIM4214","3725.65"
"","4400","8","CELWIM4480","3098.65","","","CELWIM4410","3328.29","","","CELWIM4412","3580.4","","","CELWIM4414","3834.16"
"","4500","9","CELWIM4580","3191.13","","","CELWIM4510","3461.98","","","CELWIM4512","3692.26","","","CELWIM4514","3926.02"
"","4600","8","CELWIM4680","3459.18","","","CELWIM4610","3778.8","","","CELWIM4612","4074.22","","","CELWIM4614","4357.89"
"","4700","9","CELWIM4780","3278.45","","","CELWIM4710","3548.21","","","CELWIM4712","3795.41","","","CELWIM4714","4034.53"
"","4900","9","CELWIM4980","3619.94","","","CELWIM4910","3959.17","","","CELWIM4912","4272.02","","","CELWIM4914","4561.25"
"","5000","10","CELWIM5080","3444.21","","","CELWIM5010","3752.38","","","CELWIM5012","3979.89","","","CELWIM5014","4216.59"
"","5100","9","CELWIM5180","3706.82","","","CELWIM5110","4063.83","","","CELWIM5112","4375.59","","","CELWIM5114","4667.07"
"","5200","10","CELWIM5280","3872.1","","","CELWIM5210","4179.75","","","CELWIM5212","4482.66","","","CELWIM5214","4779.71"
"","5400","10","CELWIM5480","3905.83","","","CELWIM5410","4252.49","","","CELWIM5412","4563.62","","","CELWIM5414","4857.64"
"","5500","11","CELWIM5580","4032.86","","","CELWIM5510","4360.12","","","CELWIM5512","4680.46","","","CELWIM5514","4983.07"
"","5600","10","CELWIM5680","3993.15","","","CELWIM5610","4338.72","","","CELWIM5612","4666.77","","","CELWIM5614","4966.15"
"","5700","11","CELWIM5780","4119.75","","","CELWIM5710","4464.78","","","CELWIM5712","4784.03","","","CELWIM5714","5088.9"
"","5900","11","CELWIM5980","4209.56","","","CELWIM5910","4542.09","","","CELWIM5912","4893.46","","","CELWIM5914","5219.12"
"","6000","12","CELWIM6080","4318.75","","","CELWIM6010","4653.45","","","CELWIM6012","4972.06","","","CELWIM6014","5279.46"
"","","","","","","","","","","","","","","","",""
"CAMPANA LOW INTEGRAL CENTRAL","ANCHO","","FONDO 1400","","","","FONDO 1800","","","","FONDO 2200","","","","FONDO 2500",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"","1200","4","CELWIC1214","1808.41","","","CELWIC1218","1863.59","","","CELWIC1222","2241.32","","","CELWIC1225","2323.58"
"","1500","6","CELWIC1514","2126.35","","","CELWIC1518","2221.24","","","CELWIC1522","2650.28","","","CELWIC1525","2746.9"
"","1700","6","CELWIC1714","2248.45","","","CELWIC1718","2382.58","","","CELWIC1722","2821.36","","","CELWIC1725","2923.51"
"","2000","8","CELWIC2014","2633.58","","","CELWIC2018","2753.5","","","CELWIC2022","3205.47","","","CELWIC2025","3327.75"
"","2200","8","CELWIC2214","2706.38","","","CELWIC2218","2828.96","","","CELWIC2222","3316.13","","","CELWIC2225","3440.22"
"","2400","8","CELWIC2414","3299.9","","","CELWIC2418","3491.58","","","CELWIC2422","4030.21","","","CELWIC2425","4184.16"
"","2500","10","CELWIC2514","3046.6","","","CELWIC2518","3244.14","","","CELWIC2522","3716.7","","","CELWIC2525","3877.42"
"","2700","10","CELWIC2714","3632.61","","","CELWIC2718","3866.28","","","CELWIC2722","4465.46","","","CELWIC2725","4637.97"
"","2900","10","CELWIC2914","3761.52","","","CELWIC2918","4039.71","","","CELWIC2922","4655.86","","","CELWIC2925","4834.77"
"","3000","12","CELWIC3014","3935.78","","","CELWIC3018","4206.88","","","CELWIC3022","4848.13","","","CELWIC3025","5030.79"
"","3200","12","CELWIC3214","4064.69","","","CELWIC3218","4380.31","","","CELWIC3222","5038.53","","","CELWIC3225","5227.6"
"","3400","12","CELWIC3414","4179.99","","","CELWIC3418","4529.55","","","CELWIC3422","5190.28","","","CELWIC3425","5384.02"
"","3500","14","CELWIC3514","4459.3","","","CELWIC3518","4766.27","","","CELWIC3522","5443.73","","","CELWIC3525","5666.15"
"","3600","12","CELWIC3614","4791.4","","","CELWIC3618","5119.56","","","CELWIC3622","5819.11","","","CELWIC3625","6044.75"
"","3700","14","CELWIC3714","4574.61","","","CELWIC3718","4923.92","","","CELWIC3722","5595.48","","","CELWIC3725","5822.57"
"","3900","14","CELWIC3914","4732.51","","","CELWIC3918","5149.56","","","CELWIC3922","5951.33","","","CELWIC3925","6205.62"
"","4000","16","CELWIC4014","4950.24","","","CELWIC4018","5271.4","","","CELWIC4022","5958.51","","","CELWIC4025","6192.51"
"","4200","16","CELWIC4214","5024.35","","","CELWIC4218","5352.91","","","CELWIC4222","6073.53","","","CELWIC4225","6303.39"
"","4400","16","CELWIC4414","5095.84","","","CELWIC4418","5422.32","","","CELWIC4422","6179.82","","","CELWIC4425","6417.44"
"","4500","18","CELWIC4514","5377.96","","","CELWIC4518","5783.13","","","CELWIC4522","6503.92","","","CELWIC4525","6799.35"
"","4600","16","CELWIC4614","5693.06","","","CELWIC4618","6186.68","","","CELWIC4622","7024.79","","","CELWIC4625","7295.28"
"","4700","18","CELWIC4714","5449.45","","","CELWIC4718","5852.54","","","CELWIC4722","6610.21","","","CELWIC4725","6913.4"
"","4900","18","CELWIC4914","5996.23","","","CELWIC4918","6527.29","","","CELWIC4922","7407.45","","","CELWIC4925","7688.11"
"","5000","20","CELWIC5014","5776.29","","","CELWIC5018","6252.69","","","CELWIC5022","6980.96","","","CELWIC5025","7291.84"
"","5100","18","CELWIC5114","6111.53","","","CELWIC5118","6676.52","","","CELWIC5122","7559.21","","","CELWIC5125","7844.53"
"","5200","20","CELWIC5214","6472.79","","","CELWIC5218","6943.58","","","CELWIC5222","7814.1","","","CELWIC5225","8138.08"
"","5400","20","CELWIC5414","6487.16","","","CELWIC5418","7032.42","","","CELWIC5422","7922.24","","","CELWIC5425","8214.46"
"","5500","22","CELWIC5514","6775.97","","","CELWIC5518","7284.18","","","CELWIC5522","8196.77","","","CELWIC5525","8530.9"
"","5600","20","CELWIC5614","6558.65","","","CELWIC5618","7101.82","","","CELWIC5622","8028.53","","","CELWIC5625","8328.51"
"","5700","22","CELWIC5714","6891.27","","","CELWIC5718","7433.41","","","CELWIC5722","8348.52","","","CELWIC5725","8687.32"
"","5900","22","CELWIC5914","6922.87","","","CELWIC5918","7441.13","","","CELWIC5922","8422.44","","","CELWIC5925","8754.25"
"","6000","24","CELWIC6014","7266.9","","","CELWIC6018","7789.31","","","CELWIC6022","8711.56","","","CELWIC6025","9057.26"
"","","","","","","","","","","","","","","","",""
"CAMPANA LOW COMPENSADA MURAL","ANCHO","","FONDO 800","","","","FONDO 1000","","","","FONDO 1200","","","","FONDO 1400",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"","1200","2","CELWCM1280","1409.15","","","CELWCM1210","1515.53","","","CELWCM1212","1670.37","","","CELWCM1214","1885.59"
"","1500","3","CELWCM1580","1635.11","","","CELWCM1510","1767.5","","","CELWCM1512","1955.93","","","CELWCM1514","2211.09"
"","1700","3","CELWCM1780","1770.96","","","CELWCM1710","1929.03","","","CELWCM1712","2123.84","","","CELWCM1714","2377.12"
"","2000","4","CELWCM2080","2044.28","","","CELWCM2010","2193.06","","","CELWCM2012","2396.5","","","CELWCM2014","2662.79"
"","2200","4","CELWCM2280","2141.64","","","CELWCM2210","2292.16","","","CELWCM2212","2518.65","","","CELWCM2214","2800.54"
"","2400","4","CELWCM2480","2655.28","","","CELWCM2410","2854.06","","","CELWCM2412","3129.98","","","CELWCM2414","3437.96"
"","2500","5","CELWCM2580","2379.07","","","CELWCM2510","2578.66","","","CELWCM2512","2795.58","","","CELWCM2514","3072.4"
"","2700","5","CELWCM2780","2890.91","","","CELWCM2710","3117.2","","","CELWCM2712","3432.75","","","CELWCM2714","3807.31"
"","2900","5","CELWCM2980","3031.21","","","CELWCM2910","3286.65","","","CELWCM2912","3613.31","","","CELWCM2914","3978.02"
"","3000","6","CELWCM3080","3107.21","","","CELWCM3010","3358","","","CELWCM3012","3701.1","","","CELWCM3014","4088.96"
"","3200","6","CELWCM3280","3247.51","","","CELWCM3210","3527.45","","","CELWCM3212","3881.66","","","CELWCM3214","4259.67"
"","3400","6","CELWCM3480","3378.9","","","CELWCM3410","3681.06","","","CELWCM3412","4036.92","","","CELWCM3414","4421.04"
"","3500","7","CELWCM3580","3527.05","","","CELWCM3510","3801.33","","","CELWCM3512","4168.13","","","CELWCM3514","4563.11"
"","3600","6","CELWCM3680","3901.41","","","CELWCM3610","4192.59","","","CELWCM3612","4589.58","","","CELWCM3614","4990.33"
"","3700","7","CELWCM3780","3658.44","","","CELWCM3710","3954.93","","","CELWCM3712","4323.39","","","CELWCM3714","4724.47"
"","3900","7","CELWCM3980","3811.52","","","CELWCM3910","4157.87","","","CELWCM3912","4606.08","","","CELWCM3914","5091.02"
"","4000","8","CELWCM4080","3925.55","","","CELWCM4010","4209.12","","","CELWCM4012","4582.25","","","CELWCM4014","4992.37"
"","4200","8","CELWCM4280","4023.76","","","CELWCM4210","4312.18","","","CELWCM4212","4707.25","","","CELWCM4214","5138.43"
"","4400","8","CELWCM4480","4120.27","","","CELWCM4410","4407.32","","","CELWCM4412","4826.53","","","CELWCM4414","5267.88"
"","4500","9","CELWCM4580","4269.96","","","CELWCM4510","4608.53","","","CELWCM4512","5003.71","","","CELWCM4514","5422.27"
"","4600","8","CELWCM4680","4639.15","","","CELWCM4610","5038.68","","","CELWCM4612","5526.39","","","CELWCM4614","6021.94"
"","4700","9","CELWCM4780","4382.02","","","CELWCM4710","4703.67","","","CELWCM4712","5122.99","","","CELWCM4714","5551.72"
"","4900","9","CELWCM4980","4855.45","","","CELWCM4910","5279.48","","","CELWCM4912","5794.74","","","CELWCM4914","6303.59"
"","5000","10","CELWCM5080","4595.11","","","CELWCM5010","4980.33","","","CELWCM5012","5380.4","","","CELWCM5014","5811.58"
"","5100","9","CELWCM5180","4986.84","","","CELWCM5110","5433.09","","","CELWCM5112","5950","","","CELWCM5114","6464.95"
"","5200","10","CELWCM5280","5192.02","","","CELWCM5210","5576.58","","","CELWCM5212","6085.53","","","CELWCM5214","6611.04"
"","5400","10","CELWCM5480","5253.95","","","CELWCM5410","5687.28","","","CELWCM5412","6208.86","","","CELWCM5414","6732.85"
"","5500","11","CELWCM5580","5408.31","","","CELWCM5510","5817.39","","","CELWCM5512","6353.87","","","CELWCM5514","6892.69"
"","5600","10","CELWCM5680","5350.45","","","CELWCM5610","5782.41","","","CELWCM5612","6328.14","","","CELWCM5614","6862.3"
"","5700","11","CELWCM5780","5539.7","","","CELWCM5710","5971","","","CELWCM5712","6509.13","","","CELWCM5714","7054.05"
"","5900","11","CELWCM5980","5603.89","","","CELWCM5910","6019.54","","","CELWCM5912","6601.02","","","CELWCM5914","7176.49"
"","6000","12","CELWCM6080","5806.81","","","CELWCM6010","6225.18","","","CELWCM6012","6767.99","","","CELWCM6014","7321.95"
"","","","","","","","","","","","","","","","",""
"CAMPANA LOW COMPENSADA CENTRAL","ANCHO","","FONDO 1400","","","","FONDO 1800","","","","FONDO 2200","","","","FONDO 2500",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"","1200","4","CELWCC1214","2527.44","","","CELWCC1218","2599.69","","","CELWCC1222","3094.35","","","CELWCC1225","3202.07"
"","1500","6","CELWCC1514","2974.47","","","CELWCC1518","3098.74","","","CELWCC1522","3660.57","","","CELWCC1525","3787.1"
"","1700","6","CELWCC1714","3179.94","","","CELWCC1718","3355.58","","","CELWCC1722","3930.17","","","CELWCC1725","4063.94"
"","2000","8","CELWCC2014","3720.98","","","CELWCC2018","3878.03","","","CELWCC2022","4469.89","","","CELWCC2025","4630.02"
"","2200","8","CELWCC2214","3791.01","","","CELWCC2218","3951.54","","","CELWCC2222","4589.49","","","CELWCC2225","4752"
"","2400","8","CELWCC2414","4639.86","","","CELWCC2418","4890.86","","","CELWCC2422","5596.22","","","CELWCC2425","5797.82"
"","2500","10","CELWCC2514","4279.45","","","CELWCC2518","4538.13","","","CELWCC2522","5156.95","","","CELWCC2525","5367.42"
"","2700","10","CELWCC2714","5106.24","","","CELWCC2718","5412.24","","","CELWCC2722","6196.88","","","CELWCC2725","6422.78"
"","2900","10","CELWCC2914","5320.62","","","CELWCC2918","5684.91","","","CELWCC2922","6491.78","","","CELWCC2925","6726.07"
"","3000","12","CELWCC3014","5533.94","","","CELWCC3018","5888.95","","","CELWCC3022","6728.68","","","CELWCC3025","6967.88"
"","3200","12","CELWCC3214","5748.31","","","CELWCC3218","6161.63","","","CELWCC3222","7023.58","","","CELWCC3225","7271.17"
"","3400","12","CELWCC3414","5944.87","","","CELWCC3418","6402.63","","","CELWCC3422","7267.88","","","CELWCC3425","7521.58"
"","3500","14","CELWCC3514","6301.78","","","CELWCC3518","6703.77","","","CELWCC3522","7590.91","","","CELWCC3525","7882.18"
"","3600","12","CELWCC3614","6752.29","","","CELWCC3618","7182.03","","","CELWCC3622","8098.1","","","CELWCC3625","8393.58"
"","3700","14","CELWCC3714","6473.04","","","CELWCC3718","6955.78","","","CELWCC3722","7764.34","","","CELWCC3725","8132.58"
"","3900","14","CELWCC3914","6679.82","","","CELWCC3918","7225.96","","","CELWCC3922","8275.9","","","CELWCC3925","8608.89"
"","4000","16","CELWCC4014","7026.95","","","CELWCC4018","7447.53","","","CELWCC4022","8347.32","","","CELWCC4025","8653.73"
"","4200","16","CELWCC4214","7098.7","","","CELWCC4218","7528.96","","","CELWCC4222","8472.64","","","CELWCC4225","8773.64"
"","4400","16","CELWCC4414","7167.02","","","CELWCC4418","7594.55","","","CELWCC4422","8586.52","","","CELWCC4425","8897.69"
"","4500","18","CELWCC4514","7604.67","","","CELWCC4518","8135.25","","","CELWCC4522","9079.14","","","CELWCC4525","9466.01"
"","4600","16","CELWCC4614","8085.55","","","CELWCC4618","8731.97","","","CELWCC4622","9829.48","","","CELWCC4625","10183.7"
"","4700","18","CELWCC4714","7672.99","","","CELWCC4718","8200.84","","","CELWCC4722","9193.02","","","CELWCC4725","9590.06"
"","4900","18","CELWCC4914","8513.25","","","CELWCC4918","9208.68","","","CELWCC4922","10361.28","","","CELWCC4925","10728.8"
"","5000","20","CELWCC5014","8143.89","","","CELWCC5018","8767.74","","","CELWCC5022","9721.43","","","CELWCC5025","10128.54"
"","5100","18","CELWCC5114","8709.81","","","CELWCC5118","9449.68","","","CELWCC5122","10605.58","","","CELWCC5125","10979.21"
"","5200","20","CELWCC5214","9180.06","","","CELWCC5218","9796.56","","","CELWCC5222","10936.53","","","CELWCC5225","11360.79"
"","5400","20","CELWCC5414","9238.42","","","CELWCC5418","9952.44","","","CELWCC5422","11117.69","","","CELWCC5425","11500.36"
"","5500","22","CELWCC5514","9607.76","","","CELWCC5518","10273.27","","","CELWCC5522","11468.33","","","CELWCC5525","11905.89"
"","5600","20","CELWCC5614","9306.73","","","CELWCC5618","10018.03","","","CELWCC5622","11231.57","","","CELWCC5625","11624.41"
"","5700","22","CELWCC5714","9804.32","","","CELWCC5718","10514.27","","","CELWCC5722","11712.63","","","CELWCC5725","12156.29"
"","5900","22","CELWCC5914","9749.54","","","CELWCC5918","10428.21","","","CELWCC5922","11713.25","","","CELWCC5925","12147.77"
"","6000","24","CELWCC6014","10332.93","","","CELWCC6018","11017.03","","","CELWCC6022","12224.74","","","CELWCC6025","12677.45"
"","","","","","","","","","","","","","","","",""
"CAMPANA LOW MONOBLOCK MURAL","ANCHO","","FONDO 800","","","","FONDO 1000","","","","FONDO 1200","","","","FONDO 1400",""
"MOTOR","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"9/9 1/3 cv ","1000","2","CELWMM9131080","1336.18","","","CELWMM9131010","1403.97","","","CELWMM9131012","1507.46","","","CELWMM9131014","1660.59"
"9/9 1/3 cv ","1200","2","CELWMM9131280","1418.2","","","CELWMM9131210","1495.56","","","CELWMM9131212","1608.17","","","CELWMM9131214","1764.69"
"9/9 1/2 cv ","1200","2","CELWMM9121280","1432.2","","","CELWMM9121210","1509.56","","","CELWMM9121212","1622.17","","","CELWMM9121214","1778.69"
"9/9 1/3 cv ","1500","3","CELWMM9131580","1542.81","","","CELWMM9131510","1639.09","","","CELWMM9131512","1776.13","","","CELWMM9131514","1961.7"
"9/9 1/2 cv ","1500","3","CELWMM9121580","1556.81","","","CELWMM9121510","1653.09","","","CELWMM9121512","1790.13","","","CELWMM9121514","1975.7"
"9/9 1/3 cv ","1700","3","CELWMM9131780","1613.4","","","CELWMM9131710","1728.36","","","CELWMM9131712","1870.04","","","CELWMM9131714","2054.25"
"9/9 1/2 cv ","1700","3","CELWMM9121780","1627.4","","","CELWMM9121710","1742.36","","","CELWMM9121712","1884.04","","","CELWMM9121714","2068.25"
"9/9 3/4 cv ","1700","3","CELWMM9341780","1651.4","","","CELWMM9341710","1766.36","","","CELWMM9341712","1908.04","","","CELWMM9341714","2092.25"
"9/9 1/3 cv ","2000","4","CELWMM9132080","1770.31","","","CELWMM9132010","1878.51","","","CELWMM9132012","2026.47","","","CELWMM9132014","2220.14"
"9/9 1/2 cv ","2000","4","CELWMM9122080","1784.31","","","CELWMM9122010","1892.51","","","CELWMM9122012","2040.47","","","CELWMM9122014","2234.14"
"9/9 3/4 cv ","2000","4","CELWMM9342080","1808.31","","","CELWMM9342010","1916.51","","","CELWMM9342012","2064.47","","","CELWMM9342014","2258.14"
"9/9 1/2 cv ","2200","4","CELWMM9122280","1855.08","","","CELWMM9122210","1964.54","","","CELWMM9122212","2129.26","","","CELWMM9122214","2334.28"
"9/9 3/4 cv ","2200","4","CELWMM9342280","1879.08","","","CELWMM9342210","1988.54","","","CELWMM9342212","2153.26","","","CELWMM9342214","2358.28"
"9/9 1/2 cv ","2400","4","CELWMM9122480","2173.83","","","CELWMM9122410","2318.4","","","CELWMM9122412","2519.07","","","CELWMM9122414","2743.05"
"9/9 3/4 cv ","2400","4","CELWMM9342480","2197.83","","","CELWMM9342410","2342.4","","","CELWMM9342412","2543.07","","","CELWMM9342414","2767.05"
"9/9 1/2 cv ","2500","5","CELWMM9122580","1987.91","","","CELWMM9122510","2133.07","","","CELWMM9122512","2290.83","","","CELWMM9122514","2492.15"
"9/9 3/4 cv ","2500","5","CELWMM9342580","2011.91","","","CELWMM9342510","2157.07","","","CELWMM9342512","2314.83","","","CELWMM9342514","2516.15"
"2 x 9/9 1/2 cv","2700","5","CELWMM9122780","2877.48","","","CELWMM9122710","3042.05","","","CELWMM9122712","3271.55","","","CELWMM9122714","3543.95"
"2 x 9/9 3/4 cv","2700","5","CELWMM9342780","2925.48","","","CELWMM9342710","3090.05","","","CELWMM9342712","3319.55","","","CELWMM9342714","3591.95"
"10/10 1 cv T","2700","5","CELWMM1012780","2439.28","","","CELWMM1012710","2603.85","","","CELWMM1012712","2833.35","","","CELWMM1012714","3105.75"
"2 x 9/9 1/2 cv","2900","5","CELWMM9122980","2951.31","","","CELWMM9122910","3137.08","","","CELWMM9122912","3374.65","","","CELWMM9122914","3639.9"
"2 x 9/9 3/4 cv","2900","5","CELWMM9342980","2999.31","","","CELWMM9342910","3185.08","","","CELWMM9342912","3422.65","","","CELWMM9342914","3687.9"
"10/10 1 cv T","2900","5","CELWMM1012980","2513.11","","","CELWMM1012910","2698.88","","","CELWMM1012912","2936.45","","","CELWMM1012914","3201.7"
"2 x 9/9 1/2 cv","3000","6","CELWMM9123080","2995.07","","","CELWMM9123010","3177.46","","","CELWMM9123012","3426.99","","","CELWMM9123014","3709.07"
